university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
Citrus College,Glendora,Social and Behavioral Sciences,AA,Political Science,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Social and Behavioral Sciences,AA,Psychology,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Social and Behavioral Sciences,AA,Sociology,2 Years,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$1,400/year (In-state); ~$9,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
Citrus College,Glendora,Social and Behavioral Sciences,Certificate,Child Development Master Teacher,1 Year,High school diploma or 18+ years old; Open Admission,Placement based on high school transcripts; No SAT/ACT required,"Tuition: ~$500 to $1,500 total","Rolling Admission (Fall, Spring, Summer, Winter starts)",https://www.citruscollege.edu/academics
City College of San Francisco,San Francisco,Health and Safety,AS,Registered Nursing,2 Years,Prerequisite courses required; Competitive admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Health and Safety,AS,Dental Hygiene,2 Years,Prerequisite courses required; Competitive admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Health and Safety,AS,Diagnostic Medical Imaging,2 Years,Prerequisite courses required; Competitive admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Health and Safety,AS,Health Information Technology,2 Years,Prerequisite courses required; Competitive admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Health and Safety,AS,Medical Assisting,2 Years,Prerequisite courses required; Competitive admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Health and Safety,AS,Paramedic,2 Years,Prerequisite courses required; Competitive admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Health and Safety,AS,Radiologic Technology,2 Years,Prerequisite courses required; Competitive admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Health and Safety,AS,Echocardiography,2 Years,Prerequisite courses required; Competitive admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Health and Safety,Certificate,Emergency Medical Technician,1 Semester,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$2,000 to $4,000 (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Health and Safety,Certificate,Pharmacy Technician,1 Year,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$2,000 to $4,000 (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Liberal Arts,AA,African American Studies,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Liberal Arts,AA,Anthropology,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Liberal Arts,AA,Asian American Studies,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Liberal Arts,AA,Communication Studies,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Liberal Arts,AA,English,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Liberal Arts,AA,Foreign Languages,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Liberal Arts,AA,History,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Liberal Arts,AA,Latin American and Latino/a Studies,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Liberal Arts,AA,Philosophy,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Liberal Arts,AA,Political Science,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Liberal Arts,AA,Psychology,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Liberal Arts,AA,Sociology,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,Liberal Arts,AA,Women's and Gender Studies,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,"Business, Fashion, Culinary Arts",AS,Accounting,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,"Business, Fashion, Culinary Arts",AS,Business Administration,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,"Business, Fashion, Culinary Arts",AS,Culinary Arts,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,"Business, Fashion, Culinary Arts",AS,Fashion Design,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,"Business, Fashion, Culinary Arts",AS,Fashion Merchandising,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,"Business, Fashion, Culinary Arts",AS,Food Service Management,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,"Business, Fashion, Culinary Arts",AS,Hospitality Management,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,"Business, Fashion, Culinary Arts",AS,Real Estate,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,"Business, Fashion, Culinary Arts",Certificate,Baking and Pastry Arts,1 Year,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$2,000 to $4,000 (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,"Science, Technology, Engineering, and Mathematics",AS,Architecture,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,"Science, Technology, Engineering, and Mathematics",AS,Biological Sciences,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
City College of San Francisco,San Francisco,"Science, Technology, Engineering, and Mathematics",AS,Biotechnology,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: Free (SF Residents); ~$8,500/year (Non-residents)","Rolling Admission (Fall, Spring, Summer starts)",https://www.ccsf.edu/academics/programs
